peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
71.53,1.73,V,49,0,0,0,0,0,NA,S,3,4,4
50.8,1.68,M,48,0,14,2,7,2,3,N,3,3,3
79.3,1.76,V,55,0,5,1,0,0,0,N,0,1,0
65.4,1.69,V,32,0,13,1,2,8,0,N,1,2,1
76.26,1.79,V,49,0,15,0,5,4,0,N,0,0,0
80.71,1.71,M,39,50,0,2,0,0,0,S,2,3,1
86.65,1.68,M,56,0,0,3,10,2,0,N,1,0,0
61.8,1.65,M,19,80,15,0,7,2,0,N,0,2,1
83.56,1.74,M,43,0,1,3,8,8,0,N,1,3,4
107.58,1.64,M,38,190,1,1,6,7,0,N,1,2,1
70.56,1.68,M,57,0,4,7,11,5,0,N,2,3,2
113.37,1.76,V,59,0,0,6,22,16,0,N,0,1,0
80.49,1.82,V,44,0,6,5,4,3,0,N,1,2,2
70.41,1.72,M,56,0,12,0,11,8,0,N,1,1,1
91.69,1.76,V,36,30,0,3,12,6,0,N,1,3,4
107.22,1.7,V,42,160,0,4,0,0,0,N,0,0,1
85.8,1.64,V,44,0,0,0,12,10,0,N,0,0,0
73.7,1.57,M,54,0,3,0,9,9,0,N,1,4,2
69.83,1.75,M,71,0,14,3,0,0,0,N,0,1,1
80.15,1.64,M,43,0,0,0,19,11,0,N,1,2,2
90.96,1.75,V,34,20,1,0,0,8,1,N,1,2,3
93.86,1.74,V,62,30,0,0,14,9,0,N,1,2,3
88.35,1.77,V,51,0,0,1,0,10,0,N,2,4,4
74.39,1.63,M,44,110,9,1,1,0,0,N,1,2,2
86.46,1.67,M,55,10,0,2,8,7,0,N,2,1,0
66.74,1.73,M,28,0,0,4,5,1,0,N,0,3,4
89.19,1.68,M,18,70,2,0,0,0,0,N,0,0,0
78.65,1.67,M,43,10,3,4,13,8,0,N,2,2,3
86.83,1.69,M,34,0,0,0,13,12,0,S,1,2,3
87.59,1.75,V,39,50,0,0,18,0,0,N,0,1,1
88.25,1.69,M,61,40,0,0,12,9,0,N,1,3,3
74.82,1.73,V,39,0,6,2,0,0,0,N,1,1,0
68.02,1.63,M,44,0,0,0,9,0,4,S,1,2,3
67.79,1.66,M,46,0,0,7,15,4,2,N,2,4,4
78.32,1.7,M,34,0,0,6,0,1,0,N,1,2,2
59.89,1.65,M,23,0,7,0,3,0,0,N,2,2,1
87.45,1.82,V,40,30,0,0,0,5,0,N,2,4,4
89.59,1.7,V,31,30,0,0,11,6,0,N,1,3,3
47.82,1.63,M,37,0,14,1,5,0,0,N,2,3,2
74.13,1.61,M,69,0,0,4,0,0,0,N,0,2,2
98.25,1.71,M,54,80,1,2,14,7,0,N,2,2,2
80.85,1.75,V,62,0,0,0,1,0,0,N,2,3,4
77.45,1.7,V,44,10,0,8,1,6,0,N,1,3,4
87.09,1.77,V,38,0,1,0,0,0,0,N,0,1,1
64.02,1.61,M,19,0,0,0,4,3,0,N,2,3,4
55.73,1.54,M,21,0,0,2,0,0,0,N,0,3,2
62.19,1.67,M,18,70,12,6,0,0,0,N,2,2,2
69.73,1.73,V,18,90,15,2,7,3,0,N,1,2,1
47.82,1.63,M,18,0,24,2,1,0,0,N,1,2,1
70.28,1.67,M,25,0,0,3,0,0,0,N,1,2,3
84.53,1.75,V,40,80,5,0,3,1,2,N,1,2,3
71.4,1.69,M,26,0,0,1,0,0,0,N,1,3,3
60.64,1.75,V,28,0,14,0,12,14,0,N,2,4,4
66.97,1.64,M,52,70,15,1,0,3,5,N,0,3,3
85.18,1.76,V,37,0,1,0,4,10,0,N,2,3,4
102.9,1.75,V,42,110,0,0,6,4,0,N,2,4,3
78.11,1.73,V,29,0,0,3,0,3,1,N,1,2,3
65.16,1.58,M,47,50,0,0,0,0,0,N,2,4,4
68.76,1.62,M,44,0,9,0,0,3,0,N,0,0,0
67.51,1.55,M,52,90,1,0,0,0,0,N,2,3,3
88.89,1.71,V,44,0,0,5,8,0,1,N,0,0,0
50.03,1.61,M,43,0,15,7,0,0,0,S,0,2,2
71.89,1.72,V,30,10,2,1,23,8,0,N,3,4,4
84.6,1.78,V,57,0,5,0,0,4,0,N,1,1,4
70.76,1.61,V,43,0,0,0,0,6,0,N,2,3,4
72.06,1.61,M,37,0,3,0,6,6,1,N,0,2,1
64.08,1.79,V,37,0,6,0,0,0,0,N,2,3,1
57.19,1.56,M,18,0,0,0,0,0,2,N,2,3,2
58.9,1.59,M,46,0,0,3,0,0,0,N,2,4,4
73.57,1.74,V,26,0,0,3,0,0,0,N,2,2,4
65.12,1.69,V,35,0,1,0,0,0,0,N,2,3,4
41.59,1.52,M,48,0,19,0,2,1,0,N,1,1,1
88.1,1.74,V,45,0,0,0,5,0,0,N,0,0,0
73.96,1.72,V,60,0,9,0,9,14,0,N,1,4,4
50.2,1.67,M,56,0,32,5,0,0,0,S,0,0,0
115.67,1.79,V,58,0,0,0,35,22,0,N,1,1,0
79.88,1.72,V,37,0,0,0,0,0,4,N,1,0,4
66.69,1.63,M,41,0,0,0,6,0,0,N,1,3,3
90.09,1.81,V,36,0,0,1,0,0,0,N,1,2,2
44.21,1.55,M,46,0,15,0,0,0,0,N,0,2,2
65.08,1.72,V,38,0,12,4,0,1,3,N,0,1,2
59.57,1.62,M,42,0,1,5,3,0,0,N,3,4,3
94.1,1.78,V,62,0,0,0,1,0,3,N,1,2,0
72.2,1.66,M,56,0,10,2,16,10,0,N,1,2,3
72.42,1.65,M,26,0,0,5,0,2,2,N,2,2,3
99.42,1.71,M,24,110,0,0,0,3,NA,N,0,1,2
81.44,1.55,M,18,20,0,1,15,9,0,N,1,0,1
87.09,1.61,M,44,0,4,0,35,19,0,N,1,0,0
104.33,1.77,V,39,0,0,3,18,9,0,N,0,0,1
49,1.65,M,66,0,22,2,7,0,0,N,0,1,2
58.71,1.68,M,47,0,13,4,0,3,0,N,2,3,2
61.99,1.71,V,38,0,15,3,0,4,0,N,0,0,0
84.91,1.72,V,47,0,0,0,12,7,0,N,1,3,1
64.26,1.6,M,18,0,7,2,0,5,0,N,1,1,1
55.11,1.59,M,30,0,9,1,0,0,0,N,0,2,1
74.85,1.7,M,51,30,0,4,1,0,1,N,1,4,3
87.69,1.73,V,28,0,0,0,24,5,0,N,0,1,0
61.41,1.69,V,48,0,7,1,6,0,0,N,1,3,3
89.1,1.82,V,32,0,3,6,14,16,0,N,2,3,4
85.68,1.69,M,44,0,0,3,12,16,0,N,2,4,4
112.16,1.78,V,46,0,0,0,4,12,0,N,0,2,4
73.95,1.68,V,43,0,0,0,7,2,0,N,2,3,3
54.19,1.68,V,31,0,11,7,0,0,0,S,2,2,3
70.66,1.83,V,33,0,0,4,0,0,0,N,2,4,4
86.51,1.8,V,27,0,0,2,2,3,0,N,0,2,3
71.2,1.63,V,27,30,3,0,0,0,0,N,1,1,2
51.41,1.69,V,19,0,25,2,0,0,0,N,2,4,1
59.38,1.56,M,46,0,0,1,9,0,0,N,3,4,3
82.4,1.76,V,41,0,0,0,0,0,0,N,2,2,2
99.39,1.69,M,24,0,0,1,20,16,0,N,2,1,1
72.2,1.66,M,41,60,0,2,0,0,0,N,3,3,3
69.12,1.69,M,36,100,10,0,12,0,0,N,2,2,2
55.26,1.63,M,42,0,7,0,6,5,0,N,4,4,4
94.79,1.76,V,27,0,0,1,2,10,0,N,0,2,2
63.59,1.67,M,19,0,7,4,0,2,0,N,1,1,0
62.67,1.74,V,25,0,8,0,0,0,0,N,1,3,2
68.04,1.72,M,41,0,0,0,0,0,0,N,2,3,4
69.36,1.56,M,57,0,12,0,15,12,0,N,0,0,0
85.83,1.7,V,45,0,0,0,0,5,0,N,0,2,3
62.46,1.62,M,51,0,11,0,8,6,0,N,1,1,1
56.63,1.59,M,65,0,3,0,11,1,0,S,2,4,4
82.26,1.69,V,30,0,2,0,12,18,0,N,2,4,2
73.51,1.65,V,54,0,7,0,8,9,0,N,1,2,2
91.71,1.72,M,36,0,0,0,5,9,0,N,1,2,1
87.89,1.75,V,41,30,2,0,0,0,0,N,1,2,0
88.83,1.6,M,40,90,0,0,10,4,0,N,1,1,0
81.88,1.58,M,42,0,0,2,14,10,0,N,0,1,0
81.44,1.67,V,59,0,0,0,0,0,0,S,1,1,1
91.4,1.81,V,43,40,1,1,0,0,1,N,1,3,4
93.96,1.8,V,30,0,0,0,7,11,0,N,0,2,2
64.28,1.64,M,22,0,0,0,2,0,0,N,0,2,4
99.99,1.72,M,49,100,7,0,15,11,3,S,1,1,1
60.66,1.61,M,37,0,0,5,7,0,0,N,2,3,1
78.32,1.77,V,64,0,0,0,0,1,0,N,2,4,3
68.78,1.7,M,38,0,0,1,25,6,0,N,1,4,4
89.01,1.66,V,37,0,0,3,0,14,0,N,1,2,3
76.77,1.68,M,59,0,0,0,1,5,0,N,2,3,3
49.34,1.62,M,20,20,9,4,5,0,0,N,3,4,3
70.55,1.69,M,39,0,0,0,0,0,0,N,1,3,2
69.72,1.66,M,49,70,11,0,4,0,0,N,1,2,0
65.32,1.61,M,44,0,4,1,1,5,7,N,1,3,3
88.73,1.66,M,36,0,0,1,11,20,0,N,3,3,4
86.35,1.63,M,30,20,0,3,19,18,0,N,1,4,3
79.97,1.63,M,19,0,0,0,38,14,NA,N,0,2,2
92.04,1.66,M,36,30,0,2,8,11,4,N,0,3,4
74.56,1.7,V,48,0,2,0,0,0,0,N,2,2,2
72,1.63,M,50,60,8,5,0,4,0,N,2,2,2
57.45,1.67,M,40,0,12,3,0,0,0,N,1,2,2
46.08,1.6,M,40,0,18,2,0,1,0,N,1,1,2
97.38,1.82,V,25,0,0,2,3,7,0,N,1,2,2
66.22,1.78,V,59,0,14,5,0,0,0,N,0,1,0
78.18,1.79,V,47,0,2,2,2,0,0,N,1,2,2
89.11,1.81,V,37,0,0,7,0,0,0,N,1,1,0
44.94,1.58,M,46,0,12,4,0,0,0,N,1,3,4
96.49,1.84,V,52,20,4,0,8,4,2,N,1,2,2
72.43,1.62,M,18,0,6,0,15,14,0,N,1,2,3
66.97,1.79,V,35,0,6,0,11,4,0,N,1,3,3
56.51,1.61,M,41,0,7,0,7,3,0,S,2,3,4
96.1,1.65,M,70,0,0,0,3,10,0,N,0,1,0
79.26,1.77,V,36,10,0,5,0,0,0,N,1,2,3
85.38,1.71,V,26,70,7,4,0,0,0,N,0,1,1
68.49,1.7,V,41,0,0,2,0,3,0,N,2,4,4
85.29,1.62,M,45,80,0,1,1,0,5,N,1,1,1
87.28,1.7,M,58,0,0,0,0,3,0,N,1,2,3
98.92,1.75,V,48,0,0,0,21,9,2,N,0,0,0
84.7,1.73,V,36,0,0,0,0,0,0,N,0,1,1
78.5,1.82,V,36,0,4,8,0,3,0,N,1,3,2
62.4,1.64,M,18,0,0,2,1,0,0,N,2,3,4
87.66,1.76,V,45,0,1,0,9,0,0,N,1,0,0
64.92,1.68,M,46,0,8,2,6,5,0,N,2,2,2
95.26,1.8,V,41,0,0,6,0,5,0,N,1,2,2
64.04,1.62,M,55,0,0,2,0,0,0,N,1,3,4
81.99,1.67,V,49,0,0,3,10,7,0,N,0,0,1
71.29,1.78,V,38,0,6,0,0,0,0,N,1,2,3
54.5,1.74,V,48,0,23,3,0,0,0,N,2,3,4
109.64,1.75,V,50,50,0,3,13,10,4,N,0,1,0
75.58,1.67,M,25,0,0,0,0,7,0,N,2,3,3
63.65,1.66,M,39,60,9,2,0,0,0,N,2,2,2
121.76,1.79,V,18,170,0,0,21,19,0,N,3,4,4
50.29,1.61,M,23,10,9,0,5,0,0,N,1,3,3
55.41,1.74,V,34,0,15,0,1,4,0,N,2,2,2
58.58,1.61,M,18,0,8,2,8,4,0,N,2,2,3
94.17,1.76,V,36,10,1,6,9,7,0,N,1,2,1
67.33,1.6,M,18,0,0,6,5,4,0,N,2,3,3
96.15,1.72,V,44,210,17,0,12,13,0,N,1,3,4
98.81,1.72,V,61,40,0,1,7,9,0,N,1,2,2
78.68,1.65,M,29,70,0,0,1,0,0,N,2,3,2
91.21,1.66,M,58,0,0,1,18,10,0,N,0,0,1
71.17,1.6,M,45,150,21,5,2,0,0,N,0,0,0
122.47,1.86,V,77,100,0,1,17,5,0,N,1,2,3
82.67,1.79,V,32,0,0,3,0,0,0,N,1,2,3
61.26,1.65,M,35,0,3,0,0,0,0,N,3,3,1
100.58,1.81,M,56,0,5,0,13,14,0,N,1,1,0
58.26,1.65,M,31,0,11,0,0,1,0,N,1,2,1
64.35,1.68,M,47,0,0,0,0,0,0,N,2,4,4
70,1.57,M,42,0,0,0,0,0,0,N,0,1,1
63.91,1.77,V,63,0,14,3,0,0,0,N,0,1,1
67.65,1.61,M,48,0,4,3,0,3,4,N,1,4,3
79.92,1.76,V,55,0,0,2,0,4,0,N,2,3,2
66.76,1.7,V,41,0,15,1,7,11,1,N,1,1,1
80.41,1.71,V,18,0,3,4,0,7,0,N,1,3,2
63.5,1.68,V,24,0,5,1,2,3,0,N,1,3,2
61.95,1.83,V,29,0,12,0,0,4,0,N,2,4,4
78.4,1.75,V,28,0,0,0,2,7,2,N,3,4,4
73.37,1.72,M,46,0,0,6,4,0,0,N,1,3,4
65.61,1.65,M,52,20,12,0,0,7,0,N,2,3,3
72.81,1.59,M,18,0,0,4,8,10,0,N,3,1,1
85.6,1.73,M,28,130,0,0,4,0,0,N,3,4,3
70.03,1.59,M,35,0,0,0,3,0,6,N,1,2,1
106.12,1.68,M,27,90,0,2,10,10,0,N,0,0,0
64.8,1.65,M,55,0,0,2,5,0,0,N,3,4,4
70.85,1.74,V,45,0,12,5,0,4,0,N,2,2,1
74.82,1.73,V,37,0,7,0,18,10,0,N,1,2,1
85.96,1.59,M,33,0,0,0,0,12,0,N,0,1,0
88.78,1.8,V,39,0,0,1,0,0,2,S,0,1,1
109.52,1.85,V,40,0,0,0,0,0,3,N,1,0,0
66.05,1.6,M,41,0,3,2,0,0,0,N,1,2,1
81.04,1.63,M,44,0,0,4,3,10,0,N,1,3,2
88.41,1.83,V,66,0,0,0,16,3,0,N,2,3,3
91.57,1.78,V,42,40,0,1,12,4,0,N,1,2,4
83.92,1.64,M,49,10,0,0,12,4,5,N,0,1,0
72.78,1.72,M,37,0,0,1,6,2,0,N,2,4,3
56.93,1.5,M,55,0,0,6,0,0,0,N,0,2,2
79.59,1.68,M,34,70,0,1,15,1,0,N,2,2,2
44.37,1.57,M,26,0,28,2,0,0,0,N,0,0,0
93.88,1.79,V,46,100,12,6,0,4,0,N,0,0,0
68.83,1.69,M,18,20,0,6,16,0,0,N,2,3,0
51.41,1.69,V,56,0,36,0,6,0,0,N,0,1,2
105.16,1.81,V,75,0,4,4,4,7,0,N,1,1,2
68.87,1.68,M,18,0,2,1,11,1,0,N,0,1,1
81.58,1.71,V,57,0,3,0,12,2,0,N,1,1,1
57.67,1.79,V,40,0,23,1,0,1,0,N,1,2,4
69.39,1.78,V,21,0,8,5,0,0,0,N,0,2,1
99.7,1.7,M,43,50,0,0,0,8,0,N,0,1,1
79.91,1.73,M,48,0,0,0,0,0,0,N,2,3,1
96.24,1.7,V,19,20,0,5,14,11,0,N,1,1,0
71.15,1.74,V,47,0,5,5,0,0,0,N,1,2,3
75.04,1.64,M,43,0,0,0,5,1,0,N,1,2,2
67.22,1.63,M,19,0,0,3,0,3,0,N,2,3,2
84.51,1.62,M,68,0,0,0,0,3,0,N,1,0,0
81.97,1.8,V,27,0,0,1,0,0,0,N,2,2,4
88.29,1.73,V,48,70,3,0,19,6,0,N,2,2,1
82.41,1.68,V,33,50,0,6,0,1,0,N,1,2,2
77.4,1.69,V,36,0,0,0,5,2,0,N,0,2,2
78.26,1.66,M,46,0,0,1,0,2,2,N,1,2,2
61.72,1.77,V,40,80,21,3,3,0,0,N,0,1,2
68.05,1.67,V,50,0,0,0,13,0,0,N,1,3,4
93.87,1.64,M,47,70,0,0,26,14,0,N,1,2,0
75.78,1.6,M,50,0,0,1,4,6,0,N,1,1,3
69.97,1.69,V,41,20,0,1,1,0,0,S,2,3,3
79.61,1.64,V,37,10,0,3,15,14,0,S,1,3,3
59.1,1.55,M,40,60,12,4,20,13,0,N,1,2,4
96.37,1.73,V,23,0,0,0,15,10,5,N,0,1,2
73.5,1.75,V,33,40,0,3,0,0,0,N,1,4,4
60.67,1.6,M,18,0,0,5,0,0,0,N,2,2,2
69.69,1.69,V,25,0,0,0,0,0,3,N,2,3,4
84.87,1.76,V,34,10,0,0,5,5,3,N,3,4,4
82.98,1.68,M,45,0,1,2,0,4,0,N,0,0,1
79.1,1.6,M,23,0,0,5,0,7,0,N,2,2,2
52.63,1.71,M,34,0,17,2,7,2,0,S,3,4,4
75.26,1.6,M,28,90,5,0,0,0,0,S,0,1,2
98.05,1.79,V,18,20,0,0,36,17,0,N,1,2,3
58.11,1.6,M,33,20,0,0,8,0,0,N,2,3,2
102.14,1.83,V,30,0,0,0,5,5,0,N,1,0,1
68.05,1.64,M,34,0,5,0,9,1,0,N,1,1,0
70.9,1.58,M,32,0,4,3,7,7,0,N,1,1,2
64.84,1.53,M,18,0,0,1,16,18,0,N,4,4,3
85.87,1.79,V,24,0,0,2,22,7,2,N,1,3,3
91.76,1.66,M,40,80,1,0,8,7,4,N,1,2,0
71.06,1.65,M,52,10,0,0,13,5,0,N,3,4,4
60.11,1.7,V,27,0,8,0,0,3,0,N,2,3,4
88.18,1.62,M,32,100,1,3,0,6,0,N,2,2,2
61.95,1.61,M,43,0,3,0,5,2,0,N,2,4,4
81.16,1.75,V,37,70,0,1,0,0,0,N,2,4,4
70.63,1.76,V,41,0,1,3,0,0,0,N,2,3,4
75.36,1.68,M,47,0,8,6,4,1,0,N,1,0,0
84.77,1.62,M,52,0,0,2,18,14,0,N,1,3,4
65.07,1.65,M,38,0,0,0,1,0,0,N,1,4,3
97.94,1.68,M,67,50,0,5,9,12,0,N,2,4,2
82.43,1.61,M,54,90,6,2,0,6,4,N,3,2,2
81.1,1.57,M,27,0,0,1,0,10,7,N,1,1,0
71.53,1.73,V,23,0,0,5,0,0,0,N,1,3,2
65.98,1.69,V,40,10,6,0,3,2,0,N,1,3,4
108.09,1.7,V,44,10,0,0,29,17,0,N,0,0,0
94.17,1.76,V,24,30,0,0,26,7,0,N,3,2,1
68.34,1.72,V,37,0,0,4,0,0,0,N,1,4,4
65.09,1.64,M,35,60,9,2,7,0,1,N,2,2,2
91.96,1.79,V,50,0,0,0,6,1,0,N,0,0,0
68.87,1.68,M,26,0,0,1,0,2,0,N,2,2,3
93.1,1.83,V,36,10,1,4,0,1,0,N,1,3,1
78.26,1.69,V,43,0,0,5,6,4,0,N,1,2,3
70.18,1.71,M,23,0,0,0,0,0,0,N,2,3,1
65.86,1.66,V,30,0,0,0,2,0,0,N,1,2,3
110.82,1.71,M,55,110,0,1,8,5,2,N,0,1,2
71.74,1.77,V,23,0,1,6,0,0,0,N,1,2,3
101.19,1.77,V,37,0,0,1,0,4,0,N,1,0,0
76.87,1.7,M,29,0,0,2,2,0,2,N,1,1,1
66.17,1.54,M,62,0,0,5,0,2,0,N,1,2,3
103.85,1.81,V,39,70,1,2,4,0,7,N,1,1,2
108.1,1.68,M,34,170,5,0,4,10,0,N,2,1,1
75.12,1.69,M,50,0,0,0,0,0,2,S,1,2,1
67.79,1.65,V,28,0,0,5,0,3,0,N,1,4,4
77.97,1.69,V,86,0,0,0,11,4,0,N,3,3,4
79.22,1.84,V,31,30,10,4,5,11,0,N,1,3,2
65.54,1.67,M,20,0,0,4,0,0,9,N,2,3,4
108.73,1.76,V,32,110,0,1,6,0,0,N,0,1,1
70.24,1.65,V,20,0,0,0,8,4,0,N,2,3,2
66.3,1.74,V,45,0,5,0,11,3,0,N,2,3,4
83.95,1.67,V,23,0,1,0,8,10,0,N,1,2,2
114.34,1.81,V,44,120,0,0,17,1,0,N,0,0,0
83.64,1.76,V,44,0,0,0,17,2,0,N,2,1,0
84.32,1.66,M,49,30,0,0,0,1,0,N,0,1,1
58.63,1.64,M,59,0,8,5,0,3,0,N,1,3,4
57.29,1.68,M,65,0,11,0,0,4,NA,N,4,4,4
66.55,1.69,M,44,0,3,5,0,5,0,N,2,4,4
68.2,1.7,M,24,0,0,0,8,0,4,N,2,3,4
81.13,1.65,M,38,0,3,2,0,9,0,N,0,1,1
54.04,1.7,M,37,0,22,0,0,4,0,N,1,2,1
50.69,1.6,M,59,0,14,4,0,0,1,S,1,2,2
63.21,1.64,M,37,0,0,6,0,0,0,N,4,2,3
78.64,1.58,M,45,0,0,0,28,8,0,N,0,0,0
82.96,1.74,V,57,0,0,0,9,5,0,N,3,3,4
98.31,1.75,V,52,120,13,9,5,10,3,N,1,1,0
72.73,1.73,V,36,0,2,0,0,0,0,S,1,2,2
70.14,1.63,M,26,0,0,0,8,0,0,N,2,2,2
81.65,1.61,M,22,0,0,3,7,17,0,N,2,3,4
80.63,1.7,V,45,0,6,0,10,8,4,N,0,1,0
107.02,1.79,V,32,100,0,0,4,0,2,N,0,2,2
43.25,1.55,M,45,0,9,3,3,0,0,N,2,4,4
80.68,1.8,V,28,0,0,3,0,3,0,N,1,3,4
83.72,1.56,M,63,0,0,0,24,14,0,N,2,2,2
86.26,1.71,V,47,0,0,2,0,0,0,N,0,1,1
47.24,1.62,M,59,30,34,4,0,0,0,N,0,1,1
58.97,1.81,V,46,0,15,2,0,0,0,N,4,4,4
58.42,1.66,M,51,0,16,1,15,6,0,N,1,3,2
86.13,1.58,M,44,0,0,0,19,11,0,N,1,0,0
78.18,1.68,M,58,0,0,2,16,9,0,N,2,3,4
77.44,1.76,V,21,0,0,5,6,4,0,N,3,2,4
98.22,1.78,V,37,0,0,0,14,10,0,N,0,2,0
85.55,1.78,V,59,0,0,6,9,6,0,N,1,4,4
66.97,1.65,M,26,20,1,1,2,0,0,S,2,3,4
68.3,1.68,V,25,0,8,4,6,6,5,N,1,2,2
54.5,1.74,V,66,0,18,0,0,1,6,N,1,2,2
75.39,1.74,V,38,0,5,0,2,1,0,S,1,1,1
51.41,1.69,M,25,0,14,0,0,1,0,N,2,3,2
64.55,1.69,M,48,0,3,1,23,5,0,N,2,4,3
57.67,1.79,V,60,50,18,0,6,0,0,N,1,4,3
71.53,1.73,V,41,0,1,0,0,0,0,N,2,3,2
92.57,1.68,M,34,150,0,4,0,0,0,N,2,4,3
81.46,1.75,V,44,0,0,1,4,5,0,N,2,3,3
76.73,1.61,M,37,0,1,0,0,1,0,N,0,1,0
63.44,1.53,M,37,70,9,5,0,1,0,N,1,1,2
56.55,1.69,V,32,0,9,3,18,8,0,N,3,4,4
62.94,1.68,M,36,0,1,4,6,1,0,N,3,4,4
86.11,1.76,V,58,0,0,0,12,6,2,S,2,3,3
65.66,1.58,M,40,0,0,5,0,2,0,S,1,4,4
86.39,1.72,M,54,0,4,0,23,13,0,N,1,3,3
72,1.63,M,71,0,5,0,3,8,0,N,2,3,3
80.71,1.71,M,36,20,0,5,6,1,0,N,1,2,0
65.79,1.71,M,54,0,10,0,3,7,0,N,2,3,3
70.71,1.72,V,52,100,14,3,0,0,0,N,2,3,2
89.19,1.73,V,57,0,0,2,14,9,0,N,2,3,2
85.98,1.74,V,42,0,5,2,24,4,0,N,0,0,0
112.75,1.76,V,71,70,0,1,0,5,0,N,2,2,0
52.02,1.7,M,23,0,8,0,1,0,0,N,2,4,3
62.38,1.68,M,30,0,4,0,0,1,0,N,2,3,3
84.17,1.74,M,56,0,0,0,6,0,0,N,1,1,1
99.37,1.82,V,31,0,0,0,8,0,2,N,0,0,0
68.88,1.65,M,48,10,2,0,0,0,0,N,3,2,3
76.5,1.65,M,57,20,1,2,0,0,0,N,1,2,1
91.45,1.68,M,51,30,0,7,0,5,0,N,0,1,0
68.02,1.63,V,47,0,11,3,0,11,0,N,0,3,3
95.58,1.8,V,47,0,0,2,0,5,0,N,2,2,1
89.48,1.71,M,29,0,2,2,5,6,4,N,0,0,2
83.96,1.63,M,23,50,0,0,24,6,5,N,0,1,0
68.05,1.64,M,52,30,8,0,16,0,0,N,1,1,1
63.03,1.67,M,33,30,9,0,7,9,0,N,2,4,4
78.89,1.78,V,52,60,0,7,0,0,0,N,3,4,4
76.26,1.75,M,19,30,4,3,0,5,3,S,1,3,4
79.87,1.68,M,29,100,0,0,14,0,0,N,1,4,4
76.42,1.67,M,37,0,0,0,0,0,NA,N,0,2,2
91.71,1.72,M,57,40,0,3,0,0,0,N,1,1,2
79.63,1.74,V,40,80,0,3,0,0,0,N,2,4,4
69.02,1.62,M,53,50,4,0,4,6,0,N,2,4,4
111.84,1.7,M,41,0,0,0,20,22,0,N,0,0,0
73.86,1.63,M,47,0,0,3,13,6,0,N,0,2,3
69.12,1.64,M,26,20,1,3,3,1,0,N,1,3,3
63.21,1.64,M,28,0,0,0,6,2,0,N,3,4,3
70.85,1.74,V,26,190,18,0,0,0,0,N,2,4,4
80.21,1.73,M,30,50,0,1,0,0,0,N,2,2,3
78.09,1.67,M,68,0,0,3,16,7,0,N,2,2,3
75.08,1.68,M,46,0,0,0,13,10,0,N,2,4,4
77.5,1.61,M,47,0,0,0,0,8,0,N,1,3,1
75.19,1.77,V,37,0,0,4,5,0,0,N,1,3,4
86.34,1.62,M,30,140,0,0,0,1,0,N,2,3,2
54.5,1.74,V,18,0,23,3,3,14,0,N,2,4,4
96.44,1.72,M,55,150,12,0,15,3,2,N,0,0,0
72.37,1.77,V,37,0,4,4,9,0,0,N,0,2,2
84.11,1.68,V,41,10,0,1,14,8,0,N,1,2,2
73.55,1.8,V,33,0,10,0,0,0,0,N,2,1,2
54.07,1.53,M,30,0,0,2,0,0,0,N,2,4,4
61.32,1.64,M,29,0,9,0,13,10,0,N,2,3,3
72.58,1.75,V,59,0,0,5,6,0,0,N,2,4,4
64.35,1.73,V,36,40,11,2,10,4,2,N,3,4,1
86.58,1.65,M,54,0,0,0,14,5,0,N,1,0,0
73.06,1.63,M,28,0,0,1,13,6,0,N,2,2,2
70.11,1.72,V,39,0,0,0,2,0,0,N,2,4,4
64,1.6,M,23,0,0,0,9,8,0,N,2,4,3
91.26,1.75,V,26,0,0,0,4,10,1,N,1,3,0
119.89,1.83,V,56,210,7,3,0,8,0,N,2,4,4
73.97,1.69,V,25,0,0,6,16,4,0,N,1,2,2
79.07,1.64,M,19,60,10,0,22,12,1,N,2,0,1
81.7,1.79,V,27,0,0,1,3,0,0,N,2,4,2
70.4,1.58,M,34,20,8,3,0,6,0,N,0,1,1
111.34,1.73,V,23,110,0,1,5,6,0,S,1,0,1
55.39,1.66,M,29,0,9,4,2,7,0,N,3,4,4
84.73,1.83,V,34,0,0,0,12,0,0,N,1,3,2
76.78,1.63,M,61,0,0,2,5,8,0,N,2,4,4
49.6,1.66,M,45,0,22,4,0,0,0,N,3,4,3
75.34,1.75,V,40,0,2,0,0,0,0,N,2,2,3
50.2,1.67,V,25,0,18,0,0,0,0,N,3,4,4
96.95,1.76,V,51,0,0,0,22,7,3,S,0,1,2
84.25,1.76,V,36,0,0,4,0,1,0,N,1,1,2
66.83,1.69,V,22,0,0,9,0,3,0,N,2,4,4
87.76,1.78,V,85,10,0,0,4,0,0,N,2,3,3
72.42,1.65,M,38,0,0,2,0,3,0,N,1,2,1
71.04,1.59,M,44,0,0,6,0,0,0,N,1,1,1
87.12,1.65,M,63,10,0,0,22,15,1,N,2,3,1
73.38,1.68,V,43,0,1,0,0,5,0,N,3,4,4
91.61,1.7,V,22,80,0,0,4,6,0,N,1,2,3
92.11,1.71,M,43,100,0,0,2,0,0,N,0,2,0
68.43,1.61,M,41,0,13,0,23,18,0,N,2,2,1
82.27,1.67,M,51,100,0,1,10,0,0,N,0,3,4
89.67,1.78,V,34,0,0,1,12,3,0,N,1,2,3
61.24,1.72,M,60,90,16,4,0,0,0,N,2,3,3
